Eubacterium_rectale_metC,CP092643.1_1253/19-228,CP092643.1_1253,437,200.1,7.5e-60,0.2,210,117.0,2.8e-37,1.3e-34,0.1,workflow/out/metC/hmmer_output/Eubacterium_rectale_metC.domtblout
Eubacterium_rectale_metC,CP092643.1_1253/277-433,CP092643.1_1253,437,200.1,7.5e-60,0.2,157,81.3,2e-26,9.3e-24,0.0,workflow/out/metC/hmmer_output/Eubacterium_rectale_metC.domtblout
Eubacterium_rectale_metC,CP092643.1_778/48-228,CP092643.1_778,429,171.6,3.4e-51,0.1,181,107.8,1.7e-34,8.2e-32,0.1,workflow/out/metC/hmmer_output/Eubacterium_rectale_metC.domtblout
Eubacterium_rectale_metC,CP092643.1_778/268-427,CP092643.1_778,429,171.6,3.4e-51,0.1,160,61.8,1.7e-20,7.8e-18,0.0,workflow/out/metC/hmmer_output/Eubacterium_rectale_metC.domtblout
Eubacterium_rectale_metC,CP092643.1_766/5-216,CP092643.1_766,411,167.7,5.2e-50,0.0,212,101.8,1.2e-32,5.5e-30,0.1,workflow/out/metC/hmmer_output/Eubacterium_rectale_metC.domtblout
Eubacterium_rectale_metC,CP092643.1_766/243-405,CP092643.1_766,411,167.7,5.2e-50,0.0,163,64.0,3.5e-21,1.7e-18,0.0,workflow/out/metC/hmmer_output/Eubacterium_rectale_metC.domtblout
Eubacterium_rectale_metC,CP092643.1_2659/92-206,CP092643.1_2659,393,27.0,3.1e-07,0.1,115,26.5,9e-10,4.2e-07,0.1,workflow/out/metC/hmmer_output/Eubacterium_rectale_metC.domtblout
Eubacterium_rectale_metC,CP092643.1_2798/129-186,CP092643.1_2798,388,23.4,3.7e-06,0.0,58,22.8,1.2e-08,5.5e-06,0.0,workflow/out/metC/hmmer_output/Eubacterium_rectale_metC.domtblout
Eubacterium_rectale_metC,CP092643.1_2962/77-252,CP092643.1_2962,484,19.4,6.1e-05,0.6,176,18.2,3e-07,0.00014,0.6,workflow/out/metC/hmmer_output/Eubacterium_rectale_metC.domtblout
Eubacterium_rectale_metC,CP092643.1_2905/63-189,CP092643.1_2905,491,14.5,0.0019,0.1,127,13.7,6.9e-06,0.0032,0.1,workflow/out/metC/hmmer_output/Eubacterium_rectale_metC.domtblout
