Klebsiella_pneumoniae_metCcustom,NC_016845.1_4335/5-393,NC_016845.1_4335,396,557.1,8.6e-168,0.1,389,556.8,3.5e-170,1.1e-167,0.1,workflow/out/metCcustom/hmmer_output/Klebsiella_pneumoniae_metCcustom.domtblout
Klebsiella_pneumoniae_metCcustom,NC_016845.1_4318/1-381,NC_016845.1_4318,383,502.3,3.5e-151,0.1,381,502.2,1.3e-153,3.9e-151,0.1,workflow/out/metCcustom/hmmer_output/Klebsiella_pneumoniae_metCcustom.domtblout
Klebsiella_pneumoniae_metCcustom,NC_016845.1_84/1-383,NC_016845.1_84,387,451.3,1.1e-135,0.0,383,451.1,3.9e-138,1.2e-135,0.0,workflow/out/metCcustom/hmmer_output/Klebsiella_pneumoniae_metCcustom.domtblout
Klebsiella_pneumoniae_metCcustom,NC_016845.1_3743/49-185,NC_016845.1_3743,405,32.5,1e-08,0.0,137,32.0,4.9e-11,1.5e-08,0.0,workflow/out/metCcustom/hmmer_output/Klebsiella_pneumoniae_metCcustom.domtblout
Klebsiella_pneumoniae_metCcustom,NC_016845.1_4766/33-214,NC_016845.1_4766,380,30.8,3.4e-08,1.2,182,29.8,2.3e-10,7e-08,1.2,workflow/out/metCcustom/hmmer_output/Klebsiella_pneumoniae_metCcustom.domtblout
Klebsiella_pneumoniae_metCcustom,NC_016845.1_1411/102-202,NC_016845.1_1411,387,25.7,1.2e-06,0.0,101,25.2,5.6e-09,1.7e-06,0.0,workflow/out/metCcustom/hmmer_output/Klebsiella_pneumoniae_metCcustom.domtblout
Klebsiella_pneumoniae_metCcustom,NC_016845.1_461/131-240,NC_016845.1_461,373,21.7,1.9e-05,0.0,110,20.9,1.2e-07,3.6e-05,0.0,workflow/out/metCcustom/hmmer_output/Klebsiella_pneumoniae_metCcustom.domtblout
Klebsiella_pneumoniae_metCcustom,NC_016845.1_2983/155-226,NC_016845.1_2983,407,20.8,3.6e-05,0.2,72,19.8,2.5e-07,7.6e-05,0.0,workflow/out/metCcustom/hmmer_output/Klebsiella_pneumoniae_metCcustom.domtblout
Klebsiella_pneumoniae_metCcustom,NC_016845.1_4036/148-200,NC_016845.1_4036,402,20.2,5.7e-05,0.0,53,19.7,2.7e-07,8.1e-05,0.0,workflow/out/metCcustom/hmmer_output/Klebsiella_pneumoniae_metCcustom.domtblout
Klebsiella_pneumoniae_metCcustom,NC_016845.1_3567/156-208,NC_016845.1_3567,406,19.4,9.5e-05,0.0,53,18.2,7.3e-07,0.00022,0.0,workflow/out/metCcustom/hmmer_output/Klebsiella_pneumoniae_metCcustom.domtblout
Klebsiella_pneumoniae_metCcustom,NC_016845.1_4987/39-202,NC_016845.1_4987,372,18.6,0.00017,0.1,164,18.1,8.2e-07,0.00025,0.1,workflow/out/metCcustom/hmmer_output/Klebsiella_pneumoniae_metCcustom.domtblout
Klebsiella_pneumoniae_metCcustom,NC_016845.1_1548/85-129,NC_016845.1_1548,386,16.8,0.00061,0.1,45,16.0,3.6e-06,0.0011,0.1,workflow/out/metCcustom/hmmer_output/Klebsiella_pneumoniae_metCcustom.domtblout
Klebsiella_pneumoniae_metCcustom,NC_016845.1_570/150-212,NC_016845.1_570,471,13.8,0.0048,0.0,63,13.2,2.5e-05,0.0076,0.0,workflow/out/metCcustom/hmmer_output/Klebsiella_pneumoniae_metCcustom.domtblout
Klebsiella_pneumoniae_metCcustom,NC_016845.1_3622/112-210,NC_016845.1_3622,405,13.8,0.0049,0.0,99,13.1,2.7e-05,0.0081,0.0,workflow/out/metCcustom/hmmer_output/Klebsiella_pneumoniae_metCcustom.domtblout
