Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom,1_212/7-231,1_212,429,396.0,4.2e-119,1.0,225,242.5,3.5e-75,1.4e-72,0.1,workflow/out/metCcustom/hmmer_output/Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom.domtblout
Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom,1_212/270-427,1_212,429,396.0,4.2e-119,1.0,158,152.6,6.4e-48,2.6e-45,0.1,workflow/out/metCcustom/hmmer_output/Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom.domtblout
Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom,1_512/6-224,1_512,428,369.7,4e-111,0.0,219,232.9,2.9e-72,1.2e-69,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom.domtblout
Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom,1_512/264-426,1_512,428,369.7,4e-111,0.0,163,135.1,1.4e-42,5.5e-40,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom.domtblout
Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom,1_1209/49-197,1_1209,364,30.6,2.6e-08,0.0,149,30.2,8.6e-11,3.5e-08,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom.domtblout
Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom,1_1541/104-204,1_1541,398,26.1,6e-07,0.0,101,25.5,2.3e-09,9.3e-07,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom.domtblout
Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom,1_2951/92-176,1_2951,401,22.3,8.4e-06,0.0,85,21.7,3.2e-08,1.3e-05,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom.domtblout
Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom,1_704/154-226,1_704,407,21.4,1.6e-05,0.1,73,19.1,2e-07,8e-05,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom.domtblout
Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom,1_1905/116-225,1_1905,397,18.9,9.3e-05,0.0,110,18.3,3.5e-07,0.00014,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom.domtblout
Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom,3_43/107-230,3_43,412,17.6,0.00023,0.0,124,16.9,9.4e-07,0.00038,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom.domtblout
Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom,1_2826/74-199,1_2826,381,17.5,0.00024,0.0,126,17.0,8.8e-07,0.00035,0.0,workflow/out/metCcustom/hmmer_output/Bacteroides-plebeius-DSM-17135-MAF-2_metCcustom.domtblout
