Gemmiger_formicilis_malYcustom,NZ_CABIYV010000003.1_214/30-386,NZ_CABIYV010000003.1_214,393,217.1,4.4e-65,0.0,357,216.7,2.1e-67,5.6e-65,0.0,workflow/out/malYcustom/hmmer_output/Gemmiger_formicilis_malYcustom.domtblout
Gemmiger_formicilis_malYcustom,NZ_CABIYV010000001.1_251/29-383,NZ_CABIYV010000001.1_251,389,143.5,9e-43,0.0,355,143.0,4.7e-45,1.2e-42,0.0,workflow/out/malYcustom/hmmer_output/Gemmiger_formicilis_malYcustom.domtblout
Gemmiger_formicilis_malYcustom,NZ_CABIYV010000014.1_14/22-393,NZ_CABIYV010000014.1_14,395,121.7,3.7e-36,0.0,372,121.4,1.7e-38,4.5e-36,0.0,workflow/out/malYcustom/hmmer_output/Gemmiger_formicilis_malYcustom.domtblout
Gemmiger_formicilis_malYcustom,NZ_CABIYV010000010.1_49/45-392,NZ_CABIYV010000010.1_49,400,118.9,2.6e-35,0.0,348,118.4,1.3e-37,3.5e-35,0.0,workflow/out/malYcustom/hmmer_output/Gemmiger_formicilis_malYcustom.domtblout
Gemmiger_formicilis_malYcustom,NZ_CABIYV010000001.1_48/94-297,NZ_CABIYV010000001.1_48,351,71.5,6.1e-21,0.0,204,71.2,2.9e-23,7.6e-21,0.0,workflow/out/malYcustom/hmmer_output/Gemmiger_formicilis_malYcustom.domtblout
Gemmiger_formicilis_malYcustom,NZ_CABIYV010000002.1_273/71-281,NZ_CABIYV010000002.1_273,355,30.1,2.2e-08,0.1,211,29.5,1.2e-10,3.1e-08,0.1,workflow/out/malYcustom/hmmer_output/Gemmiger_formicilis_malYcustom.domtblout
Gemmiger_formicilis_malYcustom,NZ_CABIYV010000004.1_36/129-275,NZ_CABIYV010000004.1_36,427,24.9,8e-07,0.0,147,24.4,4.5e-09,1.2e-06,0.0,workflow/out/malYcustom/hmmer_output/Gemmiger_formicilis_malYcustom.domtblout
Gemmiger_formicilis_malYcustom,NZ_CABIYV010000001.1_249/4-152,NZ_CABIYV010000001.1_249,377,20.2,2.2e-05,0.1,149,17.9,4.1e-07,0.00011,0.1,workflow/out/malYcustom/hmmer_output/Gemmiger_formicilis_malYcustom.domtblout
Gemmiger_formicilis_malYcustom,NZ_CABIYV010000011.1_48/92-213,NZ_CABIYV010000011.1_48,489,12.7,0.0041,0.0,122,12.1,2.3e-05,0.0062,0.0,workflow/out/malYcustom/hmmer_output/Gemmiger_formicilis_malYcustom.domtblout
Gemmiger_formicilis_malYcustom,NZ_CABIYV010000014.1_5/12-173,NZ_CABIYV010000014.1_5,351,11.9,0.0068,0.0,162,11.1,4.5e-05,0.012,0.0,workflow/out/malYcustom/hmmer_output/Gemmiger_formicilis_malYcustom.domtblout
