Barnesiella_intestinihominis_malYcustom,NZ_JH815204.1_82/3-392,NZ_JH815204.1_82,395,561.2,2.2e-169,0.0,390,561.0,7.8e-172,2.4e-169,0.0,workflow/out/malYcustom/hmmer_output/Barnesiella_intestinihominis_malYcustom.domtblout
Barnesiella_intestinihominis_malYcustom,NZ_JH815203.1_779/20-396,NZ_JH815203.1_779,398,221.2,2.6e-66,0.0,377,221.0,9.9e-69,3.1e-66,0.0,workflow/out/malYcustom/hmmer_output/Barnesiella_intestinihominis_malYcustom.domtblout
Barnesiella_intestinihominis_malYcustom,NZ_JH815204.1_346/27-391,NZ_JH815204.1_346,396,149.6,1.3e-44,0.0,365,149.3,5.5e-47,1.7e-44,0.0,workflow/out/malYcustom/hmmer_output/Barnesiella_intestinihominis_malYcustom.domtblout
Barnesiella_intestinihominis_malYcustom,NZ_JH815204.1_603/32-393,NZ_JH815204.1_603,402,129.5,1.7e-38,0.0,362,129.1,7.2e-41,2.3e-38,0.0,workflow/out/malYcustom/hmmer_output/Barnesiella_intestinihominis_malYcustom.domtblout
Barnesiella_intestinihominis_malYcustom,NZ_JH815204.1_628/23-391,NZ_JH815204.1_628,412,83.3,1.8e-24,0.0,369,81.8,1.6e-26,4.9e-24,0.0,workflow/out/malYcustom/hmmer_output/Barnesiella_intestinihominis_malYcustom.domtblout
Barnesiella_intestinihominis_malYcustom,NZ_JH815205.1_114/44-221,NZ_JH815205.1_114,345,71.8,5.1e-21,0.0,178,71.5,2.1e-23,6.5e-21,0.0,workflow/out/malYcustom/hmmer_output/Barnesiella_intestinihominis_malYcustom.domtblout
Barnesiella_intestinihominis_malYcustom,NZ_JH815204.1_189/204-354,NZ_JH815204.1_189,559,43.0,2.8e-12,0.1,151,42.2,1.5e-14,4.8e-12,0.1,workflow/out/malYcustom/hmmer_output/Barnesiella_intestinihominis_malYcustom.domtblout
Barnesiella_intestinihominis_malYcustom,NZ_JH815204.1_49/76-134,NZ_JH815204.1_49,374,12.6,0.0048,0.0,59,12.1,2.1e-05,0.0066,0.0,workflow/out/malYcustom/hmmer_output/Barnesiella_intestinihominis_malYcustom.domtblout
Barnesiella_intestinihominis_malYcustom,NZ_JH815203.1_48/95-124,NZ_JH815203.1_48,454,11.9,0.0075,0.2,30,5.0,0.003,0.95,0.1,workflow/out/malYcustom/hmmer_output/Barnesiella_intestinihominis_malYcustom.domtblout
Barnesiella_intestinihominis_malYcustom,NZ_JH815203.1_48/370-418,NZ_JH815203.1_48,454,11.9,0.0075,0.2,49,4.7,0.0038,1.2,0.0,workflow/out/malYcustom/hmmer_output/Barnesiella_intestinihominis_malYcustom.domtblout
