Anaerobutyricum_hallii_malYcustom,NZ_QSID01000002.1_18/18-389,NZ_QSID01000002.1_18,392,221.5,2.2e-66,0.0,372,221.3,1.2e-68,2.7e-66,0.0,workflow/out/malYcustom/hmmer_output/Anaerobutyricum_hallii_malYcustom.domtblout
Anaerobutyricum_hallii_malYcustom,NZ_QSID01000017.1_65/24-384,NZ_QSID01000017.1_65,390,168.9,2e-50,0.0,361,168.5,1.1e-52,2.6e-50,0.0,workflow/out/malYcustom/hmmer_output/Anaerobutyricum_hallii_malYcustom.domtblout
Anaerobutyricum_hallii_malYcustom,NZ_QSID01000015.1_10/160-553,NZ_QSID01000015.1_10,556,163.5,8.7e-49,0.0,394,163.1,5.1e-51,1.2e-48,0.0,workflow/out/malYcustom/hmmer_output/Anaerobutyricum_hallii_malYcustom.domtblout
Anaerobutyricum_hallii_malYcustom,NZ_QSID01000007.1_6/30-394,NZ_QSID01000007.1_6,396,120.5,9.9e-36,0.0,365,120.0,5.9e-38,1.4e-35,0.0,workflow/out/malYcustom/hmmer_output/Anaerobutyricum_hallii_malYcustom.domtblout
Anaerobutyricum_hallii_malYcustom,NZ_QSID01000017.1_13/67-386,NZ_QSID01000017.1_13,395,112.4,2.8e-33,0.0,320,110.9,3.3e-35,7.7e-33,0.0,workflow/out/malYcustom/hmmer_output/Anaerobutyricum_hallii_malYcustom.domtblout
Anaerobutyricum_hallii_malYcustom,NZ_QSID01000005.1_35/28-403,NZ_QSID01000005.1_35,405,91.8,4.7e-27,0.0,376,91.5,2.5e-29,5.8e-27,0.0,workflow/out/malYcustom/hmmer_output/Anaerobutyricum_hallii_malYcustom.domtblout
Anaerobutyricum_hallii_malYcustom,NZ_QSID01000014.1_52/97-333,NZ_QSID01000014.1_52,358,67.8,9e-20,0.0,237,67.6,4.5e-22,1e-19,0.0,workflow/out/malYcustom/hmmer_output/Anaerobutyricum_hallii_malYcustom.domtblout
Anaerobutyricum_hallii_malYcustom,NZ_QSID01000025.1_8/134-207,NZ_QSID01000025.1_8,433,18.4,8.7e-05,0.0,74,18.2,4.3e-07,0.0001,0.0,workflow/out/malYcustom/hmmer_output/Anaerobutyricum_hallii_malYcustom.domtblout
Anaerobutyricum_hallii_malYcustom,NZ_QSID01000004.1_131/150-383,NZ_QSID01000004.1_131,468,18.3,8.9e-05,0.0,234,17.9,5.1e-07,0.00012,0.0,workflow/out/malYcustom/hmmer_output/Anaerobutyricum_hallii_malYcustom.domtblout
Anaerobutyricum_hallii_malYcustom,NZ_QSID01000008.1_59/62-172,NZ_QSID01000008.1_59,379,17.9,0.00012,0.0,111,17.1,9.3e-07,0.00021,0.0,workflow/out/malYcustom/hmmer_output/Anaerobutyricum_hallii_malYcustom.domtblout
Anaerobutyricum_hallii_malYcustom,NZ_QSID01000023.1_3/149-283,NZ_QSID01000023.1_3,357,17.8,0.00013,0.0,135,17.2,8.3e-07,0.00019,0.0,workflow/out/malYcustom/hmmer_output/Anaerobutyricum_hallii_malYcustom.domtblout
Anaerobutyricum_hallii_malYcustom,NZ_QSID01000001.1_48/62-172,NZ_QSID01000001.1_48,378,16.2,0.00041,0.0,111,15.8,2.3e-06,0.00054,0.0,workflow/out/malYcustom/hmmer_output/Anaerobutyricum_hallii_malYcustom.domtblout
Anaerobutyricum_hallii_malYcustom,NZ_QSID01000017.1_57/122-191,NZ_QSID01000017.1_57,242,13.4,0.0029,0.1,70,13.0,1.7e-05,0.0039,0.1,workflow/out/malYcustom/hmmer_output/Anaerobutyricum_hallii_malYcustom.domtblout
